trial_number,label,channel3_mean,channel3_std,channel3_var,channel3_min,channel3_max,channel3_range,channel3_skewness,channel3_kurtosis,channel3_zero_crossing_rate,channel3_signal_energy,channel3_delta_power,channel3_theta_power,channel3_alpha_power,channel3_mu_power,channel3_beta_power,channel3_gamma_power,channel4_mean,channel4_std,channel4_var,channel4_min,channel4_max,channel4_range,channel4_skewness,channel4_kurtosis,channel4_zero_crossing_rate,channel4_signal_energy,channel4_delta_power,channel4_theta_power,channel4_alpha_power,channel4_mu_power,channel4_beta_power,channel4_gamma_power
195,1,13.983083096968251,31.57102301481269,996.7294942018325,-73.10196149795206,57.77791698312046,130.87987848107252,-0.7935667435179516,-0.1220844619655943,0.029411764705882353,445903.7840548584,10648874.860681992,64687.893208645364,18416.227281859436,14199.51744983185,2036.1853898436837,1258.3519105711764,10.731847173798283,5.852149102302335,34.24764911557803,-2.2254140683321566,21.90004072764947,24.125454795981625,-0.39591088639047445,-0.9435969420116317,0.008021390374331552,55883.15213612522,873706.2674840811,11507.6224530166,8602.701078423519,7809.019517014209,1901.1968017072415,1214.0395415506266
196,1,-61.700938486765494,60.19586765008253,3623.5424821462525,-327.12207497724705,138.11693616872887,465.23901114597595,-1.0694206883795907,5.66800810484467,0.029411764705882353,2779025.061317908,26723193.211803883,3062.781059438665,10707.921622106382,10730.319349058873,3733.470545627582,8415.623494544112,1.9193263403645273,15.508346578626856,240.50881360280732,-69.84507937871666,63.63709645840479,133.48217583712145,-0.4383456184533452,7.792731228742271,0.13368983957219252,91328.04257415555,121674.55801894107,7854.534059592018,2396.796117256636,2760.2781278779294,1442.5709526800408,1221.9023639840552
197,1,6.3556726524902745,34.29728008746649,1176.3034213981255,-90.99758470459716,48.12211450229958,139.11969920689674,-1.271433108412512,0.5728055504065122,0.040106951871657755,455045.05060263816,2489647.614925239,75886.39003436799,6457.333605170865,5353.189022713018,2410.7672432070394,618.7323468178016,33.56884804416361,14.957207142576028,223.71804550592734,-1.6925967261061654,55.18297325016543,56.8755699762716,-0.8029455981999888,-0.4699154095540905,0.013368983957219251,505119.0160897597,7181639.747249304,17769.422735366654,7911.758267543514,6551.2113058993245,3479.2348078255186,546.9699350995841
198,1,6.033296156045201,26.562372273247394,705.559620782582,-32.43465965109806,98.2486378638716,130.68329751496964,0.22512173381723286,-0.9246048140340251,0.008021390374331552,277493.1459501353,4373043.710134402,36743.203630407086,22749.81828355788,34498.76302177513,23200.43382022918,41369.00411220863,23.137896858176834,10.312681938350659,106.35140876158391,7.145762868627045,50.82367533219067,43.67791246356362,0.07086780191618298,-1.2948544646321571,0.0,240000.91623817378,3350433.1364195934,35674.424132827124,7326.63476512883,12063.019414976636,3305.130002011192,3510.1577428015053
199,1,53.70228700968967,31.68231630515574,1003.7691664599373,-21.527246635699157,161.57062182090883,183.09786845660798,-0.6579538749203724,0.2455839978576253,0.008021390374331552,1454001.593902602,24082835.042194813,116877.21612998184,99076.19324062891,95575.09011448079,61493.646618581704,63284.42916866092,12.472526397911222,3.612697393732518,13.051582458681727,5.82772361663217,40.30884226086928,34.48111864423711,3.220717147682848,21.084931245556348,0.0,63062.19595477249,918964.8870869236,23502.17269372655,26258.069543115005,23400.01134401936,7207.9639403615,5856.653074810149
200,1,73.30325824343643,10.323044526258023,106.56524829110572,40.35504351912709,98.39647699493548,58.04143347580839,-0.47391909616680017,-0.6073837117853556,0.0,2049494.9111057436,22275461.2531651,1207.9047456781943,11723.131460399034,10136.9002263626,4313.174742173415,3286.1685984647443,-0.7193354341700235,5.015058916837255,25.15081593934886,-10.632382301508729,11.308281656844372,21.9406639583531,0.4368603316237102,-0.4078738602100085,0.053475935828877004,9599.929017919338,173009.38207597588,4710.792672534578,13584.194632622153,11999.385305004844,3063.3892894982996,1034.0014074797505
201,1,29.864041786843885,49.969993629425865,2497.0002633248614,-57.673341043242544,95.8555774486631,153.52891849190564,-0.2967744670016671,-1.3614038114859546,0.00267379679144385,1267434.1094340358,16791430.5494537,5307.973079872499,9367.934928340206,7026.366243533938,1331.6877765362826,970.8628334621994,-1.1630997276445272,5.18460781024464,26.88015814604972,-13.587483481694107,6.83314955424288,20.420633035936987,-0.6063532186402012,-0.5932624390046559,0.034759358288770054,10559.12671181369,101505.2588989061,6900.277518677689,7620.565239897725,5856.857819593806,1273.359359940577,945.8929415153096
202,1,-97.60277985573762,19.392316236171048,376.0619290036633,-124.15565157984383,-56.85250508339232,67.30314649645152,0.6996448425319973,-0.45171674638267767,0.0,3703484.347149647,63687376.84966155,47407.64811924061,2138.7439059383455,2024.1655633355535,3370.4717993392273,1382.4483365677088,-12.617001313863028,3.4872122790625233,12.160649479244439,-20.67911502133302,-5.167149234442604,15.511965786890414,-0.30434891241820855,-0.6397862871515279,0.0,64084.66499084141,644657.8891057399,9207.171949814456,4095.174586516827,3151.9317786652973,3059.3620850098728,1145.418661948602
203,1,73.23430306287574,86.96685601005863,7563.2340442742725,-82.12794465113257,157.52537743257562,239.6533220837082,-0.5816641566875169,-1.332023005913503,0.008021390374331552,4834509.948827897,100004775.27409312,80265.87858122609,8984.037923603777,7306.357737907137,3787.555867214774,3375.277855233346,6.892561080662432,12.208220097883867,149.04063795837558,-16.934433622950564,25.711628411829903,42.64606203478047,-0.37014128518492945,-1.2968106395655639,0.013368983957219251,73508.96554218022,1083168.1618757849,14047.366817796212,5722.072142258216,4903.703369120771,2749.224023255549,1206.6135071294966
204,1,28.502785981923058,106.03957997010343,11244.39252023596,-144.9075788235083,138.52065321114878,283.42823203465707,-0.5386642228569705,-1.3850780586376898,0.00267379679144385,4509243.69703376,75279480.66860448,368082.9949819024,35399.96911336614,38272.55281673198,8559.926440503836,13405.362431038357,18.13870800813531,9.199912996617394,84.63839914532966,0.6285374412093674,38.08303765497959,37.454500213770224,-0.5410421957114292,-1.0517745571247785,0.0,154705.52162879592,2931799.94017593,11016.603021867044,5893.16300886036,10472.933247159197,3710.6619156529614,2253.621767460638
205,1,-72.70785874331588,48.605371728090105,2362.4821608258208,-146.92940871640008,30.569531481071863,177.49894019747194,-0.190693824967365,-1.336337807231966,0.0053475935828877,2860694.166565059,26291111.750954304,47836.08320500387,10261.213115950202,8083.194468667226,25132.305160218617,58256.40190448269,-2.025051287537704,3.3036449884629144,10.914070209796131,-24.225793686490647,13.970821515790306,38.19661520228095,-1.3270075531693692,11.436819636374878,0.06149732620320856,5615.5736946808875,54375.90998594603,18524.97500995756,4425.611066807782,3607.1879620988275,4792.12325533294,5928.084085162804
206,1,17.451561299520524,11.682905032621468,136.49027000125201,-14.714096506481724,108.44582695575224,123.15992346223396,2.751514371343999,20.772577494886118,0.008021390374331552,164951.67591027322,1964190.0350273952,17316.645220978637,5638.068824912435,4615.790109280181,6452.66061896741,5215.379668585973,1.1652324429872578,4.826326876712666,23.293431120879035,-8.153172708548112,32.51732108555366,40.67049379410177,2.279914390871285,9.95355006908373,0.08288770053475936,9219.547964883839,21111.267108680346,19808.405057829237,4278.24373045818,3515.4643308468444,3408.5569388150466,1220.3708213684768
207,1,-14.623589981421045,16.744665203552785,280.38381277907143,-38.05731163213403,22.30746533694048,60.36477696907451,0.6678949880159551,-0.4762502778708604,0.008021390374331552,184843.21557469718,5862831.397719446,13164.00782981461,5444.85849864218,4468.237545832515,1470.6831083498334,828.3720475414967,4.512881656101967,2.812786715723214,7.9117691081489845,-2.206216984675185,10.882865956555532,13.089082941230718,-0.11197223446930593,-0.6663907278668959,0.026737967914438502,10575.92336134885,69536.62662220956,19236.58070865434,5383.8048650556075,4304.964576913985,1670.2587509405812,829.2052537372426
208,1,-18.739743849896925,12.422250415700377,154.31230539036818,-65.69378295060157,40.338297020210334,106.0320799708119,0.4732749854705036,1.7869944714900798,0.0213903743315508,189053.37405134403,4443977.769199201,27087.29316977477,20737.562260197064,16781.264587299593,1991.343007427484,1618.0038412414133,-11.300156457792584,4.594903964525153,21.113142443208968,-19.14667347059102,12.515085653359735,31.661759123950752,1.6317097085734866,4.053806441422085,0.01871657754010695,55653.697726761355,909843.8524312912,13278.255952974738,20593.08023310542,16451.910378388897,1706.7967350504744,1527.0166663478105
209,1,11.73370341320955,16.762630800846594,280.98579136549097,-86.2689996230306,40.51596267614764,126.78496229917823,-0.7716261512318973,4.964032903656272,0.06684491978609626,156580.9295958415,845839.1999971821,51288.01097073409,41035.826845297495,38129.221019549106,37995.46486000074,46957.302692982164,-2.931226120817489,4.107176982576108,16.86890276620299,-28.202933926518128,4.554290754958629,32.75722468147676,-1.4456078610480314,5.9526000577965785,0.0748663101604278,9522.410012249584,42920.91071730229,12921.88880961474,8675.126712316474,6626.747473994195,5131.324228764779,5685.708779957296
210,1,14.750103052571886,6.440708162370398,41.48272163282466,5.7500091613337645,47.8835171984033,42.13350803706953,1.9631967862923767,4.8553215520552815,0.0,96884.04987367388,906503.3818293575,61765.425309509585,13829.118480066658,16747.0495660017,18275.486784163775,15881.364253914442,0.2698365943855807,3.2509745539111963,10.5688355501781,-6.306221943686751,12.76773472175637,19.07395666544312,0.5655181284029034,0.7491468520647859,0.05614973262032086,3979.976104355043,100036.85309307891,22883.938684692825,3272.6083080938824,3870.5652256842704,2612.851843990977,2097.9732096068833
211,1,-16.28617755863897,38.196506098934016,1458.9730781659034,-88.69350586300229,36.72251977729843,125.41602564030072,-0.3630399712479907,-1.4199036425971332,0.0106951871657754,644855.5339563946,21167819.294095475,16743.168991941908,29480.32021226859,25110.439036628257,3960.6995026318386,3122.99435509201,0.3950417202547645,4.669475522091029,21.804001651407294,-11.030118180743273,11.556733518152528,22.5868516988958,0.28197338349069445,0.05944666652574604,0.058823529411764705,8213.062294943777,126019.18626979398,19901.386294709333,13520.665244708522,10181.122512381786,4136.330853339076,1061.179404865662
212,1,64.41333118521416,31.198741746367425,973.3614865565295,-5.803622687735697,117.84965728902672,123.65327997676242,-0.0840424432260752,-0.8316290046382568,0.00267379679144385,1915792.0816287969,35491706.072546855,205896.23536930463,17483.676260282755,24178.953595700812,4983.055644017989,5374.5215545608235,16.36596842154411,4.6569547876515776,21.68722789423095,2.55098281835501,26.88760621767267,24.33662339931766,-0.31929584492955754,-0.12134833542324364,0.0,108285.02420068454,1972020.4856906768,9103.387996873149,3854.5205953642617,6132.703380118775,2696.514634182118,1880.7793512157666
213,1,-90.12221471332509,38.07734043291181,1449.8838544438604,-141.16867891429865,-3.800803005162379,137.36787590913627,0.4616491102883861,-0.9302997971929003,0.0,3579889.6422901703,46561332.79809213,31228.38147288222,3827.1181335487286,3079.1228412187193,2048.078705610643,685.099133684025,-12.701052037157503,11.40278016115181,130.0233954035573,-27.63479476935686,10.169849157662613,37.80464392701947,0.4010134605908812,-1.3427066663778484,0.008021390374331552,108961.20422704837,1743474.1722737302,4913.984585484476,7336.023398075419,5696.240932067462,1829.651219307132,779.0571596011578
214,1,-14.490136894284879,40.189623037179636,1615.2057998706002,-106.34095910822724,34.20539634214346,140.5463554503707,-0.5453511418801281,-0.831556127059224,0.008021390374331552,682613.5302900575,5635268.666743233,7944.270224806955,14579.508460828309,13368.935242095557,4359.2786093478735,7462.993243702903,-9.350138093845048,4.1589329437370415,17.296723230501254,-22.497409709150816,2.3141188820090974,24.811528591159913,-1.119812763595296,1.3058493150310584,0.0053475935828877,39165.95529607312,179508.59685777873,2694.274318177703,8431.647994772977,7391.791879712655,907.1548299435896,1251.4206853945486
215,1,21.40137520587359,16.71469705200304,279.38109754023907,-21.51290502491008,96.05658481432737,117.56948983923745,-0.1561531020063796,1.0672299458295749,0.013368983957219251,275787.5843828147,4868152.206974029,45139.81302839165,1875.7576268443108,1856.7189685682868,34567.25877172547,66056.45906946124,-15.429482646352122,3.473953209016446,12.068350898435664,-32.448733051923185,5.241188812176086,37.68992186409927,0.6992232686556307,7.638227003059757,0.0053475935828877,93551.34482656134,1097268.7238968527,6170.68490450204,2673.091079279458,2910.8410202058917,4290.229444331325,7501.772581542203
216,1,-7.949448148934885,29.68570480050441,881.2410695026906,-66.15299565255718,54.021356917923576,120.17435257048075,-0.6113983640958174,-0.8286555628423398,0.0106951871657754,353218.6134703603,3841178.9450938012,79877.60755072802,29205.0704212006,25559.33134486079,16962.22624473652,19442.901885912437,5.973771465080996,12.021786257136377,144.52334481227305,-13.09532845074203,42.6034093450463,55.69873779578833,0.5439006395368475,-0.5992545654991988,0.008021390374331552,67398.2745831541,423968.379654621,33853.53837368664,5463.366368410352,4754.155619973311,3494.4617267324807,3094.2528172992343
217,1,-21.75871598478335,20.070177882430404,402.8120402323986,-56.916740805603865,40.61326229867457,97.53000310427844,0.7445471918700528,-0.1348202742870419,0.013368983957219251,327718.9068155355,5039359.7069389755,27715.153212519814,7506.760546977975,7274.138634220679,2275.716489160147,805.0987705520424,31.31688289166755,4.450464954956126,19.80663831529263,2.1743383601861144,38.344814458494675,36.17047609830856,-2.4980203641283114,12.264875655542763,0.0,374207.11834477633,4814516.025144042,12979.35196667965,5784.789850518774,5540.570092263715,1950.1920533888515,781.0150517209065
218,1,61.56679846721576,30.72130274121345,943.7984421172889,7.4250448845572095,110.3101213122791,102.88507642772188,0.018751931089727787,-1.4090751249327806,0.0,1770616.649241899,50087806.528580494,25953.81517901157,17493.37679849894,15009.726641648356,4390.257537873028,568.1918558266144,8.377822433085642,11.111232820772516,123.45949479741236,-10.165394458042543,27.724677282278147,37.89007174032069,-0.1845327761386467,-1.4256803197575263,0.008021390374331552,72424.1289156293,1246537.6548285286,18173.666859979425,18743.884797569743,14983.947468171575,3764.5000646180524,544.6998076288821
219,1,-45.303297263059754,36.18401687812773,1309.2830774366323,-95.42759298226446,6.360137411961853,101.78773039422632,0.015823286701758397,-1.6099869215926936,0.034759358288770054,1257265.2608078294,16113626.974033104,26862.03381658942,20788.812096116435,17563.648860888316,1781.7945114171187,416.9726506926469,-16.05314138313667,2.398200890662558,5.751367511974686,-21.97274731806031,-9.199279341114885,12.773467976945426,0.2264842539918021,-0.33554820442163935,0.0,98532.06370132719,1231583.8318761813,9729.945815648001,11717.207042373047,10106.717977039067,1701.3621353537249,492.4533693262929
220,1,21.13277747073633,43.35734156573006,1879.8590676473839,-87.4886266892977,70.08738342136478,157.57601011066248,-1.205178274003239,0.09002199622468554,0.00267379679144385,870093.5533768667,15098975.632237697,105805.01621236361,3338.2385261851214,4487.336990993374,2996.9445449744308,5395.051263912835,-1.0504357842937209,5.223259808491596,27.282443027003662,-14.56016023039702,9.947515147559043,24.507675377956062,-0.40989706142747157,-0.594018278172654,0.06149732620320856,10616.31102810923,68875.28466342941,23555.15113056132,1710.7567760475733,2878.661638317406,2343.4736032142023,1656.7169483202115
221,1,-37.15874345091813,38.512853599397964,1483.2398923686605,-114.5983679763798,36.05465287748679,150.6530208538666,0.47281968460554086,-1.3470239790788747,0.00267379679144385,1071140.5281002093,20984693.53985827,113074.44847857828,31166.710946443054,25466.938525712783,5703.320022428157,4282.9367998461275,-5.2200019809288465,2.7817075391325887,7.737896833267082,-17.87280268639676,1.5177701257467031,19.390572812143464,-0.6156119839731617,1.204961985476114,0.013368983957219251,13084.882750298892,189582.16642209428,16586.44889029994,7781.411656568586,6625.407878923424,3497.471335176775,967.7204005038554
222,1,8.544828588087306,39.17009147141709,1534.296065879182,-76.13994332899657,49.651004215564285,125.79094754456085,-0.9584317114455084,-0.5179181999883373,0.008021390374331552,601134.0003931371,7462819.804714967,91244.0326734449,3393.3639849516694,3253.0372831627697,2761.7509161390444,981.7536668613052,5.397819694974893,7.005916907847775,49.08287171966733,-12.5424314879225,16.69138317701561,29.23381466493811,-0.39003478768856903,-1.0056303671022158,0.029411764705882353,29254.029112993194,532050.2766807614,4558.042734864704,2639.8336603649777,2387.013683494472,1833.9950669198977,1077.7253834976898
223,1,3.720911662463103,24.10479409643898,581.0410984317195,-34.445948249259345,61.3578191561146,95.80376740537395,0.563222672391469,-0.42244832654878195,0.0106951871657754,222487.46947980847,4177138.95261038,28707.758240480896,37288.62061782744,30838.47260265077,2617.695066673097,745.8525882449237,-1.3354121824934968,4.783042304731422,22.87749368885048,-10.971689270555316,8.401460336910986,19.373149607466303,-0.019428957753810934,-1.022524512734759,0.03208556149732621,9223.146450364942,166338.68085541652,11353.358825894336,19056.864713954295,16149.234491204357,1801.7859961476959,716.0633011759003
224,1,57.51482094644137,35.726186932804644,1276.3604327577016,-18.129418774539772,191.29339911707305,209.42281789161282,-0.23884315623280267,0.166964670424826,0.00267379679144385,1714533.8329108332,29078207.628288608,75608.22414799462,14729.42183622746,17172.313643261034,10074.749446237134,13640.385295408678,5.882150126362665,4.186494257561188,17.526734168592807,-2.9594877954784806,36.4023604562326,39.36184825171108,2.118404168279954,13.250429904680118,0.026737967914438502,19495.282679845266,306914.5979324898,7957.77715216647,6918.203318605382,6298.830665641755,1846.5010282974672,1965.8080165758458
225,1,-49.12646287733643,12.400501057812003,153.7724264847966,-114.84777008455058,-18.03047905407675,96.81729103047383,-0.316541258569185,3.7628634367298384,0.0,960125.9862148433,14505095.917685607,204438.95170248198,3900.665096389255,5773.132909754769,23651.022666059813,27521.03921418586,-2.5680021100986408,7.585049206180876,57.53297146018514,-19.069805721894227,9.085225476836058,28.155031198730285,-0.5133154138050172,-1.0752124947515616,0.05614973262032086,23983.72475532342,134847.17794940792,32636.992689480936,8528.163828166327,6858.471629027242,4463.525538942173,4548.621168347759
226,1,13.225005707702927,28.044783200504494,786.5098647632991,-47.51334428664268,56.603883446943655,104.11722773358633,-0.3839359543910524,-0.5950042102199564,0.008021390374331552,359567.57963379583,2219968.284245211,16552.355448430862,9579.160843142929,8845.537694283843,4560.187122753546,1860.4393034563896,-12.944831898046113,3.1239882740810785,9.759302736596076,-25.796090439049298,-4.753726652932528,21.04236378611677,-0.0866670876524061,0.5332057193891844,0.0,66320.6628763703,736201.9906162064,18241.971120340353,5712.676833906599,5431.984203687155,3910.7108100427254,1065.857683489636
227,1,26.038638450713215,15.869312104429838,251.83506666780337,-21.579988690140453,53.24470073028351,74.82468942042397,0.11464198956904856,-1.1451509914188924,0.0106951871657754,347762.31387900177,3156388.9523282372,34747.92057961382,3958.086495024006,5024.80820102991,1796.5374426135184,1017.8443256783511,5.099391126771572,6.819533601265943,46.50603853879524,-12.451631742420432,17.564904366634437,30.01653610905487,-0.883233030708864,0.018714755820623985,0.008021390374331552,27118.675822569363,391727.4139860231,32984.125260245906,7355.859610834501,6666.071206198984,1781.6659954918844,634.4636841885887
228,1,18.33611799889903,18.098753930376862,327.56489383233196,-10.968484976730451,48.39860613714882,59.36709111387927,-0.13543534863977388,-1.4556670898234272,0.01871657754010695,248253.01579610354,5424459.3669438055,27600.489712595914,1549.7396415618102,1460.4452315130357,3975.6462218065703,992.9449027015519,12.087372045883196,2.690309861331105,7.23776714997539,5.836972944974377,17.654791879175946,11.817818934201568,-0.15674699534722525,-0.7737500525551133,0.0,57350.03146696465,588721.9752547555,13686.088815002002,2249.870095817479,2115.435588557826,3786.757472771585,964.5693161757987
229,1,-29.708630837255058,11.599376307203007,134.54553071610246,-106.12698946091676,-5.134772649954812,100.99221681096195,-1.7786099971178808,8.413306701576127,0.0,380413.4555757113,6251614.761352838,60054.79662472889,7975.092514597595,6077.218073985521,2787.7742591452175,1449.7797656075436,4.270528831134275,3.9809426169951414,15.847904119808126,-18.010790495606443,16.392533371961918,34.40332386756836,-0.4765635768135932,4.227238643791447,0.02406417112299465,12747.909910891594,52161.11964802513,17256.360464627916,4233.653088969265,3346.1846760842304,2129.248384611341,1078.2172317301226
230,1,20.85193359636234,47.26512751856066,2233.9922793458004,-94.9626100708614,88.7150190789564,183.6776291498178,-0.051667623000858684,-1.4853120213334452,0.00267379679144385,998129.4848557863,16462864.659384402,170540.56600413693,35665.43883217477,28564.847497070157,10412.298743719164,17188.403592674455,9.026263520822658,3.3166934220964985,11.000455256178181,-8.853320590251428,16.796580087558795,25.649900677810223,-1.3586838990738086,3.9532055331668987,0.008021390374331552,34585.23426291351,386549.1987674041,1657.088997468276,7708.406623950764,6059.793183853889,1791.7103454278956,4033.811153051561
231,1,27.784309051489615,29.85408081923031,891.2661415611351,-23.749194077877423,99.88439840843736,123.63359248631478,0.27729862915863546,-1.0354507845030463,0.013368983957219251,622049.5051651536,4476917.76849304,112759.67185680564,103179.30904756777,99090.42320627879,77033.70095171909,54152.41316227534,4.482107301620387,6.638691706915405,44.07222757946737,-10.722794678545704,34.36662684449666,45.08942152304236,0.15598576304685255,1.2432108549899965,0.05614973262032086,23996.406027572106,169627.14690700086,8694.793799598614,32723.779206996853,29290.451902794986,18440.020534950632,11750.46483446957
232,1,-34.112451049267854,14.399904500310045,207.3572496180495,-72.31386119514771,-4.076431290316272,68.23742990483143,0.054130173041488074,-0.8000750647603416,0.0,512760.19576132274,4791542.852401392,59798.707039910514,11780.75111364341,10326.220612103694,7671.587518671163,5897.556364370812,-19.64642768219645,5.090164730948403,25.909776988191023,-41.727681097770656,-8.19975713592561,33.52792396184505,-0.5413869027055449,1.1643549711124601,0.0,154047.56972482728,1736409.2778232426,9580.94721433275,9125.658784038644,7195.54203503018,3636.771972093902,2876.999128402724
233,1,-83.46333681389397,28.562183628501497,815.7983336282389,-164.5026200246104,-34.99754029439224,129.50507973021814,-0.0869757722668393,-1.1363683800478799,0.0,2910440.6702259183,31800475.520255,42008.074212481406,17196.527888612836,13367.922415083438,760.2847720762505,598.3751501078076,-14.74687871309971,7.856167891241465,61.71937393537337,-27.772760085549727,7.780101226619049,35.55286131216877,0.4722966105558793,-0.683500147595896,0.0106951871657754,104416.98733712826,1441169.2072270883,21421.16828263787,13703.693171287096,10769.207520229598,752.105705695371,603.9679397450041
234,1,-0.7413549787177077,88.62064366650525,7853.618483865697,-177.79615763350432,94.03722664026768,271.833384273772,-0.4621081532641528,-1.486493925107211,0.00267379679144385,2937458.8660602425,58047033.18613413,95676.31837292975,5963.52906531582,6414.88012154498,2590.6470998282875,647.8157373521597,12.376878638146982,8.07135045109089,65.1466981043251,-17.353752656585915,24.435536631352072,41.78928928793799,-0.5998032887213225,-0.002316314459655189,0.02406417112299465,81656.84977497632,2281836.181629371,6123.370953095059,2175.609395155563,4649.880226869834,2212.762092757796,543.1650321552021
235,1,22.83694273859524,11.047681988057597,122.05127730925228,-40.20531693439443,67.02317452166483,107.22849145605926,0.01875991977634585,6.9706579187862445,0.0053475935828877,240697.88437721867,1661330.3800415888,37474.86354723917,15526.613132300792,13794.460845004436,27659.02870923662,46694.61759768943,1.4008626910838378,4.077662817939141,16.62733405680338,-22.805052133251984,11.473871962586312,34.27892409583829,-1.1643599407708602,5.435418434452069,0.053475935828877004,6952.566625691688,25865.400578739635,18931.638584834433,17149.184014849627,13137.0244011947,5893.635905591011,4434.482305084897
236,1,26.90167916874263,11.69531617663965,136.78042047156907,-52.98007490668414,81.6487073189295,134.62878222561363,-0.710521366068922,10.807659716854845,0.0053475935828877,321819.80520100426,1817648.617419623,40321.047622993596,9190.487730823448,14183.284306523856,17237.694707184357,20583.686083065262,14.083363895689283,4.746684250063891,22.531011369804602,-20.979797258366116,32.538509245832316,53.518306504198435,-2.068961591762176,14.305732593622917,0.0053475935828877,82606.18409559017,1189064.2547679164,18333.239778787993,4310.012806545636,6963.459272534353,5240.282462566943,3902.410773272013
237,1,-5.3075694910188655,12.32921490627051,152.00954020500293,-22.17958566196795,39.23866635729715,61.4182520192651,1.80469260267904,3.741705000022006,0.00267379679144385,67387.25795601695,246113.18907044566,5878.238627782562,8958.527849874712,7627.695959070841,3456.1606942592757,655.0056601439231,-0.3764700003901983,8.294904768205486,68.80544511359811,-13.434310404687622,22.25582009672454,35.69013050141216,0.5595909400086094,-0.5025721896504711,0.013368983957219251,25786.243365772178,223983.54869405276,2529.3819991353917,5061.636190220416,4149.118204944743,2934.630571553091,621.2582597691779
238,1,-5.933599484480263,9.634046865295229,92.81485900270484,-49.89561558363096,15.57535135582318,65.47096693945414,-0.7528293562299716,0.6106880761731932,0.0374331550802139,47880.40073000354,664087.4667065038,26712.089303514385,2396.9608246685925,1951.3646187140725,3962.7306437828615,1111.4715516242225,-6.495697728624527,3.568131909113389,12.73156532083316,-26.97473234752649,2.2600702736145477,29.23480262114104,-1.2379057789437975,4.840416462022083,0.0106951871657754,20542.194709131632,139644.20376032524,9932.468148937,1379.3610310347055,1167.4541476301824,3771.5352902582395,1257.7934703247315
239,1,8.967801288994394,16.20513311332003,262.6063392204213,-30.074441158739603,89.08287810042356,119.15731925916316,0.4423647335560949,1.2301152463285057,0.02406417112299465,128292.39689306225,1312741.8633547414,100405.82556380703,56502.89058590758,52636.465982323585,43221.027348441785,52455.84381361918,-0.09339157456923612,4.652959477753242,21.650031901613726,-14.956316464438146,25.562715373869196,40.51903183830734,1.1254584127017238,3.663751814283401,0.09358288770053476,8100.373954042529,22330.18116434829,4640.601027257792,6823.906336171852,7055.474986874755,6554.4448129368675,6377.268590046734
240,1,-13.806161423633926,19.110307610091304,365.20385695231363,-91.04843539922943,17.38260749734036,108.43104289656979,-0.24799130926178115,0.015921625529756067,0.0106951871657754,207874.41737769893,6811971.319533381,32036.07271271919,41908.41060692909,41214.38482656547,26918.327775536465,18367.666702090068,9.083617799140127,3.0443409701914974,9.268011942786508,-10.41126014712586,15.34664760870544,25.7579077558313,-1.8973838286144697,8.563686735297912,0.0053475935828877,34325.76647460205,292052.9980900159,10332.003498187863,8762.974644737073,8362.521795603247,5516.544486725482,1674.5892693840638
241,1,44.76627555933967,24.436780867519154,597.1562591671501,13.71052697669569,96.41863234531776,82.70810536862207,0.29359249722651887,-1.520856364083131,0.0,972839.7067965843,9930897.205837812,17480.00708151447,30365.664817441833,25305.90949743404,10009.820257728565,5620.01129873461,2.226708965708123,6.747328884715819,45.52644707852042,-11.042148919317697,16.10174110706396,27.143890026381655,-0.2538444482918682,-1.0536768048164025,0.045454545454545456,18881.27028128552,223488.78886407576,14917.52708852769,12644.374830185414,9846.317162255173,3898.5201477821533,1199.7588500066768
242,1,32.120229102062865,54.11351720431219,2928.2727442213913,-62.57593859855115,88.39546843545759,150.97140703400873,-0.5819978204341024,-1.3921019064778035,0.00267379679144385,1481033.2163096087,26480162.369061965,605065.5521201629,97675.68472758071,76020.75813063123,4513.339591648153,1418.0982091313874,-10.035749371826636,3.5753345122594116,12.783016874553246,-17.91866285481956,-1.197032660484183,16.721630194335376,-0.06637768182164588,-0.7598629929641496,0.0,42448.73159092333,835164.4934662278,8624.940447195631,25603.982163579753,19301.92390567845,2451.7848347191093,1338.085561014191
243,1,-21.97295049740594,23.364943423165485,545.9205811677241,-76.05122503959865,15.44912724934693,91.50035228894558,0.0767987228016126,-1.2937124956017745,0.02406417112299465,384745.4443887118,5852121.63499557,21892.053814091127,7611.767431380922,6060.261590943667,1022.4598041064149,1513.9675802247336,-5.267648213264196,2.4662550938605636,6.082414187993178,-11.89966272129459,2.369419532325992,14.269082253620581,0.3649851891727424,0.25976987627691317,0.016042780748663103,12652.618925625298,184669.25841501093,6604.308989482991,3414.269858430207,2623.6043952294935,1048.032376362273,1465.6646853332907
244,1,-14.285819103734523,19.569170008011945,382.95241480247427,-46.69109614079662,19.360667116519835,66.05176325731645,-0.1869990993437623,-1.2154877131077275,0.034759358288770054,219551.8538078956,1580548.0834230967,31099.01146814102,6897.940312772077,14042.569783244537,2565.228419301327,3164.43970673314,-1.4230021045320151,2.9964124867263346,8.978487790609497,-8.747879266149539,6.560504421198857,15.308383687348396,-0.1118033592903896,-0.42291256380434206,0.07219251336898395,4115.280119761903,27557.73551438187,12233.810728006154,3608.226204020182,6528.402037227712,2214.7089470256237,1452.333066911394
